strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,0.7907526017175106,0.28309764974109,1.1649800973061226,-0.2709731079016249,0.5415959252971138,0.0011006490635580794,0.01499790619426661,0.5198072805139187,0.6255739529706414,0.001,10,5604
equal_weight_buy_hold,589,2.8784798648769,0.7858920026604721,2.0431910837582485,-0.28846586293515875,0.5551782682512734,0.0024897642628559156,0.019344143917981827,0.5198072805139187,0.6255739529706414,0.001,10,5604
