date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.013512474871193138,-0.014168671513594614,0.9578947368421052,91.0,0.9864875251288069,0.9858313284864054
2024-01-03,0.0012964275090596956,0.0016394041630883299,0.968421052631579,5.0,0.987766434693728,0.9874475044704288
2024-01-04,0.003518964147604533,0.003211906523865014,0.9157894736842105,7.0,0.9912423493636224,0.9906190935520116
2024-01-05,0.018783862985712378,0.0203722405025581,0.9368421052631579,8.0,1.0098617098397045,1.0108002239722793
2024-01-08,-0.0009718833260124524,-0.0016370165233817442,0.8526315789473684,16.0,1.0088802420823328,1.0091455273037986
2024-01-09,0.004618429307399281,0.004696932560733423,0.9578947368421052,16.0,1.013539684160022,1.0138854157895103
2024-01-10,-0.0023520128620611236,-0.003804929759217043,0.9157894736842105,10.0,1.0111558257866682,1.0100276529985366
2024-01-11,-0.005728509037111791,-0.006480490124805072,0.9263157894736842,13.0,1.005363410500721,1.0034821787674995
2024-01-12,-0.002197094044083884,-0.003180505866042723,0.9473684210526315,8.0,1.00315453253937,1.0002905978114602
2024-01-16,-0.007269225932317518,-0.008225455672140005,0.9473684210526315,6.0,0.995862375597313,0.9920627518399036
2024-01-17,0.009824078874693127,0.00989381716490543,0.9368421052631579,5.0,1.0056458061235203,1.0018780393227205
2024-01-18,0.01850982953117063,0.017634142886805773,0.8947368421052632,8.0,1.0242601385636032,1.0195452998232901
2024-01-19,0.0055766220732301275,0.010594679243395643,0.7684210526315789,20.0,1.0299720502610468,1.0303470552490297
2024-01-22,0.0010296898823075372,0.002838637540382766,0.8947368421052632,22.0,1.03103260206026,1.0332718370796825
2024-01-23,9.61074783442808e-05,-0.00023280274942948318,0.8631578947368421,9.0,1.0311316920037348,1.0330312885551023
2024-01-24,0.002501319202475439,0.0021547895206384267,0.8842105263157894,6.0,1.0337108815052247,1.0352572535501725
2024-01-25,-0.0028440249855330377,-0.004135264799978598,0.8947368421052632,7.0,1.0307709819304065,1.030976190670644
