date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.012260556085248632,-0.015980144609068787,0.9166666666666666,44.0,0.9877394439147513,0.9840198553909312
2024-01-03,0.0026766767621504727,0.0027600100954838064,1.0,4.0,0.9903833031313374,0.9867357601259668
2024-01-04,0.0023661007763345642,0.001518544441737324,0.9166666666666666,4.0,0.9927266498337451,0.9882341622299695
2024-01-05,0.022050654449477913,0.022133987782811244,1.0,4.0,1.014616922152017,1.0101077251033244
2024-01-08,-0.0030865973605804834,-0.004523630919495851,0.9583333333333334,2.0,1.0114852082381023,1.0055383705660255
2024-01-09,0.006090665998526007,0.005591969653369448,0.9583333333333334,4.0,1.0176458268039301,1.0111613106195292
2024-01-10,-0.002093542921049953,-0.0033553318730407053,0.9791666666666666,3.0,1.0155153415870888,1.0077685288452218
2024-01-11,-0.008805637511073869,-0.008762852930113987,0.9583333333333334,3.0,1.0065730816021385,0.9989376014393537
2024-01-12,0.0007333659639171541,0.0006522716061049746,0.9791666666666666,3.0,1.0073112680403808,0.9995891800730433
2024-01-16,-0.006790280156396993,-0.007601741469114839,0.8333333333333334,9.0,1.000471342325691,0.9919905615508036
2024-01-17,0.010512792916104895,0.010679459582771562,1.0,8.0,1.0109890903660586,1.002584484659376
2024-01-18,0.01916800295667063,0.018467326410387282,0.9583333333333334,2.0,1.0303677322393567,1.0210995395915705
2024-01-19,0.012192821394653068,0.011054512157779623,0.9375,5.0,1.042930821969365,1.0323872968662888
2024-01-22,-0.0012026870092588585,0.0009616733754617251,0.9375,6.0,1.0416765026182266,1.0333801162428502
2024-01-23,0.0025004556124211103,0.003969749246164962,0.9583333333333334,5.0,1.0442811684755255,1.0374823761803071
2024-01-24,0.0011149267179307795,0.0022246212722178255,0.9166666666666666,4.0,1.0454454654512908,1.0397903815439091
2024-01-25,-0.0030894994625785543,-0.005260519032544181,0.9166666666666666,8.0,1.042215562247624,1.034320544451941
