timestamp_utc,model,split_date,test_rows,accuracy,f1,area_under_roc
2026-05-10T21:59:04,logistic_regression,2024-01-01,28898,0.5279258080143955,0.4631396226644551,0.5106204924290775
2026-05-10T21:59:59,random_forest,2024-01-01,28898,0.5271299051837497,0.4793459500053544,0.5075559024967066
