run_id,ticker_limit,model,stage,runtime_seconds,timestamp,git_commit,hostname
2026-05-11_000614_limit_10_random_forest,10,random_forest,download,2,2026-05-11T00:06:16+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000614_limit_10_random_forest,10,random_forest,feature_engineering,25,2026-05-11T00:06:41+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000614_limit_10_random_forest,10,random_forest,train,36,2026-05-11T00:07:17+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000614_limit_10_random_forest,10,random_forest,backtest,1,2026-05-11T00:07:18+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000614_limit_10_random_forest,10,random_forest,benchmark,39,2026-05-11T00:07:57+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000614_limit_10_random_forest,10,random_forest,total_pipeline,103,2026-05-11T00:07:57+00:00,9b47b38,ip-172-31-93-86
