strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,1.5452623753041208,0.49138633847587077,1.737495607895727,-0.2616647244402186,0.5823429541595926,0.0017083485193469096,0.015608207517570624,0.5280782029950083,0.6573715206120703,0.001,50,28848
equal_weight_buy_hold,589,3.2248565183793936,0.8524639743166089,2.204732845481762,-0.3017004365449011,0.597623089983022,0.002627884705122626,0.0189212840498655,0.5280782029950083,0.6573715206120703,0.001,50,28848
