strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,0.8302475861386349,0.2951295410536612,1.2217523492189974,-0.22076994938029404,0.5449915110356537,0.0011342140554868611,0.014737102783148492,0.5085653104925053,0.6081388730791122,0.001,10,5604
equal_weight_buy_hold,589,2.8784800033306013,0.7858920299366468,2.043191119461679,-0.28846587965174275,0.5551782682512734,0.0024897643265084824,0.019344144074502117,0.5085653104925053,0.6081388730791122,0.001,10,5604
