strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,1.5676868819125294,0.4969939096145415,1.8562216270232752,-0.2145444096987683,0.568760611205433,0.0017079719947479194,0.014606668983636134,0.5250277315585136,0.6455401490066225,0.001,50,28848
equal_weight_buy_hold,589,3.2248565571026475,0.8524639815809276,2.2047327521547824,-0.30170044703955345,0.597623089983022,0.0026278847409841864,0.018921285109019227,0.5250277315585136,0.6455401490066225,0.001,50,28848
