date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.012406731928103295,-0.014168675899806141,0.9473684210526315,90.0,0.9875932680718967,0.9858313241001938
2024-01-03,0.0018111436794170973,0.0016394352124428115,0.9894736842105263,6.0,0.9893819413771999,0.9874475306864529
2024-01-04,0.003380770100221901,0.0032118933895098306,0.9473684210526315,6.0,0.9927268142623076,0.9906191068827525
2024-01-05,0.019694698076714787,0.020372232128502348,0.968421052631579,4.0,1.0122782691418626,1.0108002292790974
2024-01-08,-0.0018370604994676599,-0.0016370151583039846,0.9578947368421052,5.0,1.0104186527191525,1.0091455339817503
2024-01-09,0.004966914533099083,0.004696937381869863,0.9473684210526315,5.0,1.0154373158098577,1.0138854273640563
2024-01-10,-0.0021618041471031754,-0.0038049190338087058,0.9473684210526315,8.0,1.0132421392094166,1.0100276754033775
2024-01-11,-0.006345095009291435,-0.006480521390582815,0.9578947368421052,9.0,1.0068130215687152,1.0034821694478453
2024-01-12,-0.003032111373184908,-0.003180495192896803,0.9578947368421052,6.0,1.003760252355346,1.0002905992317588
2024-01-16,-0.007070717378367978,-0.008225425956240155,0.8947368421052632,12.0,0.996662947295302,0.9920627829730548
2024-01-17,0.010002597326215492,0.009893788948471852,0.9894736842105263,11.0,1.006632165427056,1.0018780427714238
2024-01-18,0.017177205447774034,0.0176341480944472,0.9578947368421052,5.0,1.0239232929429343,1.0195453085502302
2024-01-19,0.010850626767590946,0.010594683948578364,0.9473684210526315,9.0,1.0350335024333008,1.0303470688655758
2024-01-22,0.0013244366937035072,0.002838632902209413,0.9368421052631579,11.0,1.0364043387831359,1.0332718459559527
2024-01-23,-0.001764243571592337,-0.00023280392372554824,0.9368421052631579,12.0,1.0345758690908673,1.033031296215939
2024-01-24,0.0016122942353003775,0.0021547889629708796,0.9368421052631579,8.0,1.0362439098005833,1.0352572606514285
2024-01-25,-0.002466164425033766,-0.004135255242862425,0.9157894736842105,10.0,1.0336883619345751,1.0309762076366082
2024-01-26,0.012931370376878666,0.015592473312211173,0.9052631578947369,13.0,1.0470553689970201,1.0470516766397069
2024-01-29,9.243618447633989e-05,-0.00321553557708098,0.8210526315789474,18.0,1.0471521548002656,1.0436848447224296
2024-01-30,-0.017690606489181422,-0.018042240781575604,0.968421052631579,16.0,1.0286273980953957,1.0248544314538661
2024-01-31,0.008470149442642606,0.009706003073485696,0.9578947368421052,5.0,1.0373400258780605,1.0348016717154327
2024-02-01,0.00860430370899471,0.011775767643697886,0.8526315789473684,14.0,1.0462656145102118,1.0469872557588638
2024-02-02,-0.005082790459803957,-0.003260395747110678,0.9368421052631579,16.0,1.0409476656263583,1.0435736629629084
2024-02-05,0.007936314748691699,0.008157008369174951,0.9473684210526315,7.0,1.049208953937685,1.0520861020655474
2024-02-06,0.00864011746602441,0.010371443669522539,0.8631578947368421,12.0,1.0582742425461111,1.062997753808608
2024-02-07,0.011593250423903296,0.012097252857797459,0.9157894736842105,15.0,1.0705430808571148,1.0758571064237012
2024-02-08,0.009246927795889641,0.017716126536487718,0.8631578947368421,17.0,1.0804423154281897,1.0949171270562832
2024-02-09,-2.4353631195714174e-05,0.0051553638721248555,0.8,16.0,1.0804160027345115,1.1005618232560799
2024-02-12,-0.01851181248828318,-0.023585225392693806,0.8842105263157894,16.0,1.0604155442825498,1.0746048245959912
2024-02-13,0.018408141335748494,0.026126208746831362,0.9157894736842105,7.0,1.0799358234963277,1.1026801745637382
2024-02-14,0.0055097584059564724,0.006556144659561999,0.6526315789473685,25.0,1.08588600897773,1.109909505301409
2024-02-15,-0.007323645257016666,-0.010787919823523989,0.9263157894736842,28.0,1.0779333650584195,1.0979358905468501
2024-02-16,-0.010994307941017077,-0.011535094168082766,0.8947368421052632,11.0,1.0660822337030704,1.0852710966588746
2024-02-20,-0.006090896797691787,-0.011238751404356567,0.8315789473684211,12.0,1.0595888368397322,1.073074004597192
2024-02-21,0.029198294902609376,0.02980824022858888,0.9894736842105263,15.0,1.0905270241732914,1.105060452309279
2024-02-22,0.005170272791463264,-0.003937208310361212,0.6947368421052632,28.0,1.09616534637473,1.1007095991129954
2024-02-23,0.01290816540574706,0.015334004115884493,0.9789473684210527,29.0,1.110314829977783,1.1175878846361875
2024-02-26,0.004518974312565833,0.008828446259047504,0.7684210526315789,22.0,1.1153323141733134,1.1274544492154608
