strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,1.1858728377808863,0.39735388278601835,1.6436606511735512,-0.23830487751712515,0.568760611205433,0.001422239447137982,0.01373601739225104,0.5248690645485762,0.6584979744468682,0.001,100,57662
equal_weight_buy_hold,589,2.305860660298878,0.6679102374831036,2.0703669520333565,-0.2797494658345615,0.5755517826825127,0.0021699488370149084,0.016638050491011063,0.5248690645485762,0.6584979744468682,0.001,100,57662
