timestamp_utc,model,split_date,test_rows,accuracy,f1,area_under_roc
2026-05-10T22:26:20,logistic_regression,2024-01-01,57762,0.5246355735604723,0.4516380171772587,0.5086108083272257
2026-05-10T22:27:14,random_forest,2024-01-01,57762,0.5249818219590734,0.4535964677225062,0.505444981213983
