date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.014677560388556977,-0.015980122146837496,0.9583333333333334,46.0,0.9853224396114431,0.9840198778531625
2024-01-03,0.0014943718503554818,0.0027600043223463683,0.9375,3.0,0.986794877728722,0.9867357769693119
2024-01-04,0.0037406713316138923,0.0015185503136061647,0.8958333333333334,4.0,0.9904861530380253,0.9882341848928751
2024-01-05,0.01882769572776051,0.02213397711886998,0.9375,6.0,1.0091347249499854,1.010107737729379
2024-01-08,-0.004071421861176994,-0.0045236472664022,0.9375,6.0,1.005026111769951,1.0055383666228277
2024-01-09,0.006069834052698633,0.005591971040875408,0.9583333333333334,5.0,1.0111264534870235,1.0111613080494717
2024-01-10,-0.0038293874045696084,-0.0033553148134147317,0.9583333333333334,4.0,1.007254458581613,1.0077685435338215
2024-01-11,-0.00789633818974095,-0.008762832927351388,0.9375,5.0,0.9993008367335281,0.9989376361573944
2024-01-12,0.002108734493350204,0.000652235012998439,0.9583333333333334,3.0,1.0014080968771817,0.9995891782594982
2024-01-16,-0.007401436229769252,-0.0076017102732023915,0.9375,5.0,0.9939962387081706,0.991990590934141
2024-01-17,0.011113806681306952,0.010679437258900007,0.9791666666666666,4.0,1.0050433207471194,1.0025844922114413
2024-01-18,0.015028025252155063,0.018467334842436654,0.8958333333333334,6.0,1.0201471371508168,1.0210995557369444
2024-01-19,0.010697970163988114,0.011054513010228648,0.9166666666666666,5.0,1.0310606407869343,1.0323873140605773
2024-01-22,9.043283161677916e-05,0.0009616733765661981,0.9375,7.0,1.031153882520249,1.033380133454814
2024-01-23,0.0008903161217800141,0.003969730514515772,0.9166666666666666,7.0,1.032071935445893,1.037482374103684
2024-01-24,0.0014767176502001114,0.002224609725554804,0.9166666666666666,4.0,1.0335960142892422,1.0397903674832067
2024-01-25,-0.003159454376740846,-0.005260507267205887,0.875,8.0,1.0303304148381143,1.0343205426986908
2024-01-26,0.010633027887800843,0.015932657667964534,0.8541666666666666,11.0,1.0412859468727373,1.0508000178244523
2024-01-29,-0.0041879525495834525,-0.00787381228180733,0.75,11.0,1.0369250907366863,1.0425262157383828
2024-01-30,-0.021800358146854996,-0.021644548219958554,0.9791666666666666,11.0,1.0143197523871663,1.0199612067912625
2024-01-31,0.006704052961897379,0.0050978880588865684,0.8958333333333334,6.0,1.0211198057274684,1.0251608548478912
2024-02-01,0.01563855771693517,0.02050311166342269,0.875,11.0,1.037088646745243,1.0461798423278075
2024-02-02,-0.00317946686941379,-0.0037401032545707528,0.8541666666666666,7.0,1.0337912577522712,1.042267021694651
2024-02-05,0.0016829758216372823,0.009290494419158468,0.8958333333333334,8.0,1.0355311034436883,1.0519501976429781
2024-02-06,0.009244041804827878,0.015765974325391195,0.7708333333333334,8.0,1.0451035962541213,1.0685352174506075
2024-02-07,0.00600686715984151,0.012237935280270973,0.875,9.0,1.0513813947250923,1.0816118822864584
2024-02-08,0.015629253241195587,0.02402034967938921,0.875,8.0,1.0678137007963322,1.1075925779163616
2024-02-09,0.005077924297764355,0.010085400237077671,0.8125,7.0,1.0732359779330916,1.1187630923642646
2024-02-12,-0.01885283198752214,-0.025434497943169886,0.8125,10.0,1.0530024403581548,1.0903079147926313
2024-02-13,0.013841855292035245,0.028049150709018644,0.8541666666666666,8.0,1.0675779477597522,1.1208901258138857
2024-02-14,0.0025498270887820695,0.007368551307505096,0.5625,14.0,1.0703000869303363,1.129149462216021
2024-02-15,-0.00774549090344982,-0.010624829021357514,0.8333333333333334,13.0,1.0620100873430558,1.117152442240418
2024-02-16,-0.009411213798017968,-0.015591576345571017,0.8333333333333334,8.0,1.0520152833554186,1.0997342746475853
2024-02-20,-0.012339441868549668,-0.013852799100534332,0.8958333333333334,7.0,1.0390340019216286,1.0844998766769205
2024-02-21,0.02985471378946197,0.03260586896721523,0.9375,8.0,1.0700540646665182,1.1198609375508093
2024-02-22,-0.00785589542881437,-0.01496962171376721,0.7083333333333334,11.0,1.0616478318313203,1.1030970429436489
2024-02-23,0.016806585456033054,0.018380908618159168,0.9583333333333334,14.0,1.0794905068412055,1.1233729688869578
2024-02-26,0.002104989485753208,0.007509485273565854,0.7708333333333334,9.0,1.0817628230080767,1.1318089216535363
2024-02-27,-0.007476873281650452,-0.008715234628392852,0.8333333333333334,7.0,1.0736746194596447,1.1219449413468174
2024-02-28,0.015893174286557007,0.017131342225121474,0.9166666666666666,8.0,1.0907387173137695,1.1411653640947736
2024-02-29,0.01213093055762761,0.02806367952545741,0.7083333333333334,12.0,1.1039703929500186,1.1731906631582814
2024-03-01,-0.0006075027454332735,0.005285066461217951,0.75,10.0,1.1032997279054244,1.1793910537847532
2024-03-04,-0.016187123049813106,-0.024479358947313196,0.8541666666666666,13.0,1.085440479448994,1.1505203168399063
2024-03-05,0.009273098890713692,0.016221154365335267,0.75,11.0,1.0955058763549081,1.1691830844998208
2024-03-06,0.0070119345896023115,0.014499411808363867,0.7291666666666666,13.0,1.1031874919024336,1.1861355515213567
2024-03-07,-0.008790787558556506,-0.0130801915347179,0.8125,10.0,1.0934896050238625,1.1706206713213192
2024-03-08,-0.005395264059338362,-0.007150788081890877,0.8541666666666666,10.0,1.0875899398586173,1.1622498109764197
2024-03-11,0.005529573734541053,0.010834801014301502,0.8541666666666666,8.0,1.0936038486240107,1.1748425564072589
2024-03-12,-0.006025392274758232,-0.007160354109632672,0.6875,16.0,1.0870144564428659,1.1664302676803169
2024-03-13,-0.014009558159314692,-0.014759078723754085,0.9583333333333334,13.0,1.0717858641953137,1.1492148315338535
2024-03-14,-0.007087035191237001,-0.005185885206245057,0.9166666666666666,4.0,1.0641900800582913,1.1432551353402047
2024-03-15,0.009636788343954152,0.00796104026527013,0.875,6.0,1.0744454546175486,1.152356635506125
2024-03-18,-0.0043889404757929545,-0.003180546566053398,0.875,10.0,1.069729777472746,1.148691511566197
2024-03-19,0.02198750528253672,0.024772390553758322,0.9583333333333334,8.0,1.0932504666058147,1.1771473463165019
2024-03-20,0.011909887016127585,0.014825205700525765,0.8541666666666666,5.0,1.1062709561434187,1.1945987978654722
2024-03-21,-0.004053179553808441,-0.004254063221939855,0.8958333333333334,8.0,1.1017870413230062,1.189516899054499
2024-03-22,0.005128492702461507,0.00755028711229562,0.9166666666666666,7.0,1.107437548124098,1.1984980931672882
2024-03-25,0.002170455319842187,0.0010263591681153132,0.875,6.0,1.109841191841817,1.199728182673179
