strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,1.1904417644268546,0.39860276493747016,1.649720479671191,-0.2368003526838166,0.568760611205433,0.0014255067034584542,0.013717000944396157,0.524851722104679,0.6584982799022785,0.001,100,57662
equal_weight_buy_hold,589,2.305860613608443,0.6679102274044786,2.070366921707026,-0.2797494599027537,0.5755517826825127,0.002169948814176285,0.01663805055960717,0.524851722104679,0.6584982799022785,0.001,100,57662
