date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.013190622010445786,-0.014168679092286775,0.9473684210526315,90.0,0.9868093779895543,0.9858313209077132
2024-01-03,0.0011082094047397708,0.0016394213837716454,0.9473684210526315,6.0,0.9879029694229278,0.987447513856001
2024-01-04,0.00384337598104928,0.0032119023495770062,0.9157894736842105,7.0,0.9916998519672151,0.990619098845839
2024-01-05,0.01856280168203355,0.020372230907762683,0.9263157894736842,9.0,1.0101085796473845,1.0108002198691663
2024-01-08,-0.001059011751491266,-0.00163701223886885,0.8105263157894737,17.0,1.0090388627912559,1.0091455275381893
2024-01-09,0.0046414125180142835,0.004696918794069103,0.9789473684210527,18.0,1.0137222284001781,1.0138854021324342
2024-01-10,-0.0013416586113563357,-0.0038049056174778106,0.9052631578947369,9.0,1.0123621592429217,1.0100276638703818
2024-01-11,-0.005626802417973579,-0.006480500103394502,0.9368421052631579,11.0,1.0066657973974287,1.0034821794902384
2024-01-12,-0.0031298332152443517,-0.00318050821713357,0.9789473684210527,6.0,1.0035151013480836,1.0002905961726227
2024-01-16,-0.007258681791199332,-0.008225437846811292,0.9473684210526315,5.0,0.9962309045547347,0.992062768045055
2024-01-17,0.009824062268539324,0.009893800558751626,0.9368421052631579,5.0,1.0060179389949238,1.001878039213856
2024-01-18,0.01870763832317444,0.017634147152441805,0.8842105263157894,7.0,1.024838158744266,1.0195453039861528
2024-01-19,0.005711581635162561,0.010594685200009968,0.8210526315789474,20.0,1.0306916055507636,1.0303470655290348
2024-01-22,0.0010612473495282884,0.002838616060235096,0.8947368421052632,19.0,1.0317854242853355,1.0332718252568616
2024-01-23,0.0011754011175702278,-0.00023278990954239863,0.8842105263157894,7.0,1.032998186026133,1.0330312900021272
2024-01-24,0.0019282764327554977,0.002154780867774439,0.8736842105263158,9.0,1.0349900920833264,1.035257246061636
2024-01-25,-0.00389743500421625,-0.004135250490980578,0.9263157894736842,11.0,1.0309562854694239,1.0309761980265684
2024-01-26,0.012865367593992495,0.015592476095896247,0.9263157894736842,10.0,1.044219917055325,1.0470516697497356
2024-01-29,-0.0003828300132068813,-0.0032155438621343626,0.8315789473684211,15.0,1.0438201583306879,1.0436848291797343
2024-01-30,-0.017943520554874703,-0.018042230652364457,0.9473684210526315,15.0,1.0250903498640886,1.0248544267633
2024-01-31,0.009276306957494741,0.009705997496609694,0.9052631578947369,8.0,1.0345994026085936,1.0348016612638538
2024-02-01,0.00919505835211962,0.011775780373787252,0.8631578947368421,14.0,1.0441126044866478,1.046987258357327
2024-02-02,-0.0030328351266789497,-0.0032603990444441486,0.8842105263157894,20.0,1.0409459831035524,1.0435736621006335
2024-02-05,0.0034807210641714372,0.008157017360776914,0.8947368421052632,17.0,1.0445692257136054,1.052086110579638
2024-02-06,0.010234514637895228,0.010371415793753043,0.8736842105263158,10.0,1.0552598847444663,1.0629977330832918
2024-02-07,0.006969530764893447,0.012097264273366234,0.8421052631578947,17.0,1.0626145509761507,1.0758570975823898
2024-02-08,0.011414722348392017,0.017716133852378066,0.8947368421052632,11.0,1.0747440010389047,1.0949171259291905
2024-02-09,-7.433226170358313e-05,0.005155378535634933,0.8,13.0,1.074664112886555,1.100561838178505
2024-02-12,-0.017143752742629595,-0.02358526067250336,0.8631578947368421,14.0,1.0562403370538507,1.0746048003388555
2024-02-13,0.0125086424530554,0.02612623188397163,0.8421052631578947,6.0,1.069452469774552,1.1026801745361376
2024-02-14,0.007504902192016581,0.006556140021342333,0.6210526315789474,21.0,1.0774786059592205,1.1099095001591548
2024-02-15,-0.007666015137930631,-0.010787930299261513,0.8631578947368421,27.0,1.0692186386551408,1.0979358738329497
2024-02-16,-0.00996298092235902,-0.011535092378114222,0.9052631578947369,10.0,1.058566033756389,1.085271082103041
2024-02-20,-0.00834860798443701,-0.011238748185670158,0.8736842105263158,9.0,1.0497284809149166,1.073073993698095
2024-02-21,0.028548027770711165,0.029808227277294787,0.9473684210526315,15.0,1.079696158739782,1.1050604271876023
2024-02-22,0.0010576738074863088,-0.00393719609802994,0.7473684210526316,23.0,1.0808381250869246,1.1007095875855921
2024-02-23,0.011906776009812443,0.01533398674427233,0.9578947368421052,24.0,1.0937074225452001,1.117587853810923
2024-02-26,0.0033844052367433953,0.008828463928144927,0.8105263157894737,16.0,1.0974089716735271,1.1274544378648255
2024-02-27,-0.003450858783153112,-0.006071977029492208,0.8631578947368421,11.0,1.0936219682849164,1.1206085604163112
2024-02-28,0.009908331217690592,0.007544195827747233,0.9263157894736842,14.0,1.104457936973626,1.1290626508423416
2024-02-29,0.014633244124172686,0.01878819608209682,0.8210526315789474,14.0,1.1206197395902413,1.1502757013153395
2024-03-01,0.0011620561595994644,0.004899076023763241,0.7473684210526316,21.0,1.121921962661201,1.1559109894243709
2024-03-04,-0.01584047019807672,-0.019706838663054414,0.8842105263157894,25.0,1.1041501912470983,1.1331316380469332
2024-03-05,0.011883809126589859,0.015860364381367578,0.9052631578947369,12.0,1.1172717013669664,1.1511035187184133
2024-03-06,0.008561947734415251,0.013118004336562246,0.7789473684210526,20.0,1.1268377232792115,1.1662036996687934
2024-03-07,-0.005677790460980048,-0.010052442750728838,0.8421052631578947,18.0,1.1204397748029042,1.1544805037421848
2024-03-08,-0.005155480674919807,-0.005484096542653676,0.8947368421052632,19.0,1.1146633691964964,1.1481492212030513
2024-03-11,0.00653963353861094,0.00853872541247589,0.8526315789473684,16.0,1.121952859149955,1.1579529521354521
2024-03-12,-0.004533337115225104,-0.002960792892677745,0.8105263157894737,24.0,1.1168666686120376,1.1545244932647143
2024-03-13,-0.010761528862776966,-0.01235762477679724,0.9263157894736842,19.0,1.1048474757218958,1.140257312781327
2024-03-14,-0.006949264694768983,-0.006607929833461099,0.9263157894736842,12.0,1.097169598165757,1.132722572466377
2024-03-15,0.006305195331501076,0.004466591349304444,0.9052631578947369,12.0,1.1040874667939766,1.1377819813097172
2024-03-18,-0.0007795629538389192,-0.0013569801957085301,0.9263157894736842,12.0,1.103226761107066,1.1362380336940459
2024-03-19,0.015363383467910422,0.02015351285311681,0.9473684210526315,10.0,1.1201760568900145,1.1591372215102989
2024-03-20,0.009024878991449135,0.012727911871308355,0.8315789473684211,11.0,1.1302855102525655,1.1738906179124353
2024-03-21,-0.004771807231537721,-0.00633544035218215,0.8842105263157894,13.0,1.12489200568104,1.166453503922665
2024-03-22,0.0006890341097789562,0.003067431050106245,0.968421052631579,12.0,1.125667094642772,1.1700315196191025
2024-03-25,-0.0011111152718094822,-0.0015494778344643733,0.8421052631578947,16.0,1.124416348742941,1.168218581713828
2024-03-26,0.006872976494901486,0.007428072028877291,0.9368421052631579,15.0,1.1321444358783344,1.1768961934842712
2024-03-27,0.0003188415277567531,-0.0013206856855436783,0.8105263157894737,18.0,1.1325054105399113,1.1753418835281657
