strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,1.281383337652291,0.4231573106496227,1.7504002378469954,-0.209164315063334,0.567062818336163,0.0014919837044694638,0.013530909412040895,0.5252159134265201,0.657911507078684,0.001,100,57662
equal_weight_buy_hold,589,2.3058606004371,0.6679102245613044,2.070366881048619,-0.2797494644425724,0.5755517826825127,0.0021699488125179185,0.016638050873634062,0.5252159134265201,0.657911507078684,0.001,100,57662
