strategy,periods,cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,mean_daily_return,daily_volatility,accuracy,f1,transaction_cost,tickers,prediction_rows
model_long_cash,589,0.8302474312065926,0.29512949414750245,1.2217521630713595,-0.22076991086363384,0.5449915110356537,0.001134213919143238,0.014737103256967138,0.5085653104925053,0.6081388730791122,0.001,10,5604
equal_weight_buy_hold,589,2.878480071587539,0.7858920433836554,2.043191084888984,-0.2884658738348057,0.5551782682512734,0.002489764369546405,0.01934414473620481,0.5085653104925053,0.6081388730791122,0.001,10,5604
