date,strategy_return,buy_hold_return,mean_position,trades,strategy_equity,buy_hold_equity
2024-01-02,-0.010667994471415051,-0.00966799447141505,1.0,9.0,0.9893320055285849,0.9903320055285849
2024-01-03,-0.005353604938419829,-0.005353604938419829,1.0,0.0,0.9840355128180502,0.9850301592131119
2024-01-04,0.004400204815489072,0.004400204815489072,1.0,0.0,0.9883654706201643,0.9893644936630833
2024-01-05,0.026621159947963643,0.026621159947963643,1.0,0.0,1.014676905900588,1.0157025240957243
2024-01-08,0.0024708123546047425,-0.0006131035577225078,0.6666666666666666,3.0,1.0171839821356192,1.0150797932646134
2024-01-09,0.0067912910469649646,0.008968062230510214,0.8888888888888888,4.0,1.024091974606613,1.0241830920195438
2024-01-10,-0.002032173098206296,0.0003671629535513378,0.4444444444444444,4.0,1.0220108424457286,1.0245591341085871
2024-01-11,-0.0059384165857223736,-0.004045251052951972,0.8888888888888888,4.0,1.0159417163081608,1.020414535192523
2024-01-12,0.00505048255674075,0.002652573843201315,0.6666666666666666,2.0,1.0210727122250405,1.023121260097797
2024-01-16,-0.007494293117969909,-0.00933364775829072,0.7777777777777778,5.0,1.0134204940248654,1.0135718066420256
2024-01-17,0.01240840636449182,0.013997019577839609,0.8888888888888888,3.0,1.02599542733283,1.0277587910631403
2024-01-18,0.013362536310793934,0.02049670546799513,0.7777777777777778,3.0,1.0397053284852733,1.0488244602957042
2024-01-19,-3.847448711757867e-05,0.0004564038692748869,0.8888888888888888,3.0,1.0396653263560065,1.0493031478375734
2024-01-22,0.002354921341373902,0.004097189596212858,0.7777777777777778,3.0,1.0421136564209286,1.0536023417781668
2024-01-23,0.006510692925295368,0.007298562180711738,0.8888888888888888,3.0,1.048898538431142,1.0612921239833784
2024-01-24,-0.007833400254735334,-0.0064104500631793565,0.6666666666666666,4.0,1.040682096353004,1.0544887638201375
2024-01-25,-0.01704599711232661,-0.015131159419583786,0.6666666666666666,4.0,1.0229426323437207,1.038533126228615
2024-01-26,0.009381181053671929,0.014629923607770847,0.6666666666666666,2.0,1.032539042385257,1.0537267865294793
2024-01-29,-0.008003217270261924,-0.010779932949998905,0.4444444444444444,4.0,1.0242754080890195,1.0423676824230736
2024-01-30,-0.021493616185109945,-0.023704659547624143,0.8888888888888888,4.0,1.0022600255997074,1.0176587113877886
2024-01-31,0.008049053925411775,0.012479068621551744,0.6666666666666666,4.0,1.0103272705930442,1.0303581442805168
2024-02-01,0.029965013452238492,0.03786889699034971,0.7777777777777778,3.0,1.040601740847528,1.0693766707094436
2024-02-02,-0.0019371985050552116,-0.0016484724780768307,0.6666666666666666,1.0,1.0385858887108004,1.0676138326990816
2024-02-05,-0.002920270451989356,-0.002741889846874537,0.8888888888888888,2.0,1.035552937028145,1.0646865531708212
2024-02-06,0.00960137404776266,0.013457096115398408,0.8888888888888888,2.0,1.0454956681228116,1.0790141424496131
2024-02-07,-0.0022453992807545363,-0.0013520953825793978,0.5555555555555556,3.0,1.0431481129015767,1.077555212409869
2024-02-08,0.01598670732950855,0.016439254508886267,0.7777777777777778,4.0,1.0598246164838634,1.095269416794052
2024-02-09,-0.0015961861920910333,-0.005567031228731663,0.2222222222222222,7.0,1.0581329390649936,1.0891720177468847
