timestamp_utc,model,split_date,test_rows,accuracy,f1,area_under_roc
2026-05-10T22:19:19,logistic_regression,2024-01-01,5614,0.5203063769148557,0.4887965288125955,0.5062647485223597
2026-05-10T22:20:03,random_forest,2024-01-01,5614,0.5092625578909868,0.4845357000036581,0.49713419044432744
