run_id,ticker_limit,model,stage,runtime_seconds,timestamp,git_commit,hostname
2026-05-11_000952_limit_50_random_forest,50,random_forest,download,6,2026-05-11T00:09:59+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000952_limit_50_random_forest,50,random_forest,feature_engineering,31,2026-05-11T00:10:30+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000952_limit_50_random_forest,50,random_forest,train,45,2026-05-11T00:11:15+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000952_limit_50_random_forest,50,random_forest,backtest,0,2026-05-11T00:11:16+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000952_limit_50_random_forest,50,random_forest,benchmark,40,2026-05-11T00:11:56+00:00,9b47b38,ip-172-31-93-86
2026-05-11_000952_limit_50_random_forest,50,random_forest,total_pipeline,123,2026-05-11T00:11:56+00:00,9b47b38,ip-172-31-93-86
